State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
Utah,HB 3007  Relates to COVID-19 Workers’ Compensation amendments for first responders. Enacted.,22-Apr-20,TRUE,FALSE,FALSE
Utah,HB 3009  Enacts provisions related to local government response during a declared emergency. Pending.,,FALSE,TRUE,FALSE
Utah ,"HB 4001  Supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2019 and ending June 30, 2020 and for the fiscal year beginning July 1, 2020 and ending June 30, 2021; appropriates federal funds provided for responses to COVID-19. Enacted.",28-Apr-20,TRUE,FALSE,FALSE
Vermont,SB 114  Relates to coronavirus relief; provides temporary judicial discretion for payment of rent into court for rent escrow hearings; provides for remote recording of power of attorney and deeds and other conveyances of lands; provides for defendant appearance at court proceedings via audio conference and video conference; suspends all statutes of limitations for commencing civil actions. Enacted.  ,28-Apr-20,TRUE,FALSE,FALSE
Vermont,SB 182  Relates to government operations regarding emergency medical services and public safety in response to COVID-19. Pending. ,,TRUE,TRUE,FALSE
Vermont,SB 333  Relates to establishing a moratorium on ejectment and foreclosure actions during the COVID-19 emergency. Pending. ,,TRUE,TRUE,FALSE
Vermont,HB 681  Relates to employer registration for unemployment insurance. Contains amendments that ensure employees receive benefits when quarantined or providing care for a quarantined family member. Enacted.,30-Mar-20,TRUE,TRUE,FALSE
Vermont ,HB 742  Relates to the state response to coronavirus; provides protections for employees of health care facilities and human service providers; provides for compliance flexibility; protects access to health care services and human services; provides for emergency rulemaking by the Department of Financial Regulation related to health insurance coverage; modifies regulation of health care professionals; provides for expansion of telehealth; modifies unemployment insurance eligibility. Enacted.,30-Mar-20,TRUE,TRUE,FALSE
Vermont ,HB 945  Creates a COVID-19 Manufacturing Grant Program. Pending.,,TRUE,FALSE,FALSE
Vermont,HB 947  Relates to temporary municipal tax rate provisions in response to COVID-19. Pending.,,TRUE,FALSE,FALSE
Vermont ,HB 948  Relates to temporary municipal proceedings provisions related to quasi-judicial proceedings in response to the coronavirus outbreak. Pending.,,FALSE,TRUE,FALSE
Vermont,HB 950 Allows remote witnesses for advance directives for a limited time. Pending.,,FALSE,FALSE,FALSE
Vermont,HB 951  Relates to the municipal emergency statewide education property tax borrowing program. Pending.,,TRUE,TRUE,FALSE
Vermont,SR 10  Relates to the adoption of an emergency temporary Rule 29A to permit Senate committees to meet and vote electronically as the Rules Committee determines appropriate. Adopted.,24-Mar-20,FALSE,TRUE,TRUE
Vermont,SR 11  Relates to temporarily amending the rules of the Senate to include rules regarding remote meeting and voting during Declared Emergencies. Adopted. ,8-Apr-20,FALSE,FALSE,TRUE
Vermont ,SJR 48  Relates to the adoptions of an emergency temporary Joint Rule 22A to permit any joint committees of the Vermont Legislatures to meet and vote electronically. Adopted.,25-Mar-20,FALSE,TRUE,TRUE
Vermont,SJR 49  Postpones the Joint Assembly to vote on the retention of five Superior Judges and one Environmental Judge. Adopted.,25-Mar-20,FALSE,FALSE,TRUE
Vermont,"HR 15  Urges that for the duration of the pandemic emergency, the federal government refrain from arresting or detaining individuals based on their immigration status in any healthcare setting and suspend implementation of the Inadmissibility on Public Charge Grounds Rule. Adopted.",13-Mar-20,FALSE,TRUE,TRUE
Vermont ,HR 16  Declares a state of emergency. Adopted.,25-Mar-20,FALSE,TRUE,TRUE
Vermont,HR 17  Allows for committee members to vote remotely during the current declared emergency. Adopted.,25-Mar-20,TRUE,TRUE,TRUE
Vermont,HR 18  Allows for remote participation during the current declared emergency. Adopted. ,25-Mar-20,TRUE,TRUE,TRUE
Vermont,SB 340  Relates to FY 2020 interfund borrowing authority relating to the COVID-19 Emergency Response. Enacted.,28-Apr-20,TRUE,TRUE,FALSE
Vermont,SB 341  Relates to disclosure of tax information to facilitate the provision of Pandemic Unemployment Assistance benefits. Enacted.,28-Apr-20,TRUE,TRUE,FALSE
Vermont,SB 342  Relates to temporary workers’ compensation amendments related to COIVD-19. Pending.,,TRUE,FALSE,FALSE
Vermont,SB 343  Relates to delaying special education changes due to the COVID-19 state of emergency. Pending.,,FALSE,TRUE,FALSE
Vermont,SB 344  Relates to temporary municipal tax rate provisions in response to coronavirus. Pending.,,TRUE,FALSE,FALSE
Vermont,SB 345  Relates to temporary municipal meeting provisions in response to the coronavirus outbreak. Pending.,,FALSE,TRUE,FALSE
Vermont,SB 346  Creates the COVID-19 Essential Employees Hazard Grant Program. Pending.,,TRUE,FALSE,FALSE
Virginia,"HB 340  Relates to emergency laws; relates to civil relief; provides a thirty day stay of eviction and foreclosure proceedings for tenants, homeowners, and owners who rent to a tenant a one to four family residential dwelling unit who request a stay and provide written proof that they are an employee of the United States government. Enacted.",22-Apr-20,TRUE,TRUE,FALSE
Virginia,SB 971  Creates the COVID-19 Relief Fund. Enacted.,22-Apr-20,TRUE,FALSE,FALSE
Virginia,HB 1505  Relates to the Department of Small Business and Supplier Diversity; repeals the Small Business Jobs Grant Fund Program and states that any cash balances remaining in the fund shall be transferred to the Small Business Investment Grant Fund and may be utilized to implement a grant program for small businesses affected by the COVID-19 pandemic. Enacted.  ,22-Apr-20,TRUE,TRUE,FALSE
Washington,HB 2965  Authorizes an appropriation of $175 million from the state’s budget stabilization account to the state’s disaster response account. The bill then appropriates $175 million from the disaster response account to the office of financial management to distribute to state and local agencies to respond to the coronavirus outbreak. An additional $25 million is appropriated from the budget stabilization account for expenditure into the COVID-19 unemployment account. Enacted.,17-Mar-20,TRUE,TRUE,FALSE
Washington,HB 2739 Adjusts certain requirements of the shared leave program. Includes a provision of shared leave for employees in isolation or quarantine as requested or ordered by a public health official or health care provider as a result of COVID-19. Enacted.,17-Mar-20,TRUE,TRUE,FALSE
Washington,SR 8702  Encourages healthy practices to reduce the spread of the flu and other contagious diseases in Washington state. Adopted.,2-Mar-20,FALSE,TRUE,TRUE
Washington,SB 6696  Makes expenditures from the budget stabilization account for declared catasrophic events. Pending. ,,TRUE,FALSE,FALSE
Washington,"SB 6248  Provides for the capital budget; makes appropriations and authorizes expenditures for capital improvements, including an appropriation for the Poison Center Emergency Response to COVID-19. Enacted.  ",3-Apr-20,TRUE,TRUE,FALSE
Washington,"SB 6168  Part of 2020 supplemental operating budget. Appropriates $41,514,000 from the general fund to emergency response, including fire suppression and COVID-19. Enacted.",3-Apr-20,TRUE,TRUE,FALSE
Washington,SB 6189  Clarifies eligibility for School Employees' Benefits Board coverage of substitute teachers; and of school employees during quarantine or school closures due to COVID-19. Enacted.,17-Mar-20,TRUE,TRUE,FALSE
Wisconsin,SR 7  Acknowledges that the Communist Party of China deliberately and intentionally misled the world on the Wuhan Coronavirus; stands in solidarity with the Chinese people to condemn the actions of the Communist Party of China. Failed.,,FALSE,FALSE,FALSE
Wisconsin,"SB 927  Exempts pharmaceutical, treatment, and other medical supplies used for treating coronavirus from the Unfair Sales Act, also called the minimum markup law, during the public health emergency due to coronavirus. Failed.",,TRUE,TRUE,FALSE
Wisconsin,"AB 1035  Exempts pharmaceutical, treatment, and other medical supplies used for treating COVID-19 from the Unfair Sales Act, also called the minimum markup law, during the public health emergency declared on March 12, 2020. Failed. ",,TRUE,TRUE,FALSE
